use_no, field_name, old_value, new_value, error_id
4085595, SITE_CODE, 010503, -1, 247493
4085596, SITE_CODE, 010503, -1, 247494
4140728, SITE_CODE, 023502, -1, 253038
4135904, LBS_PRD_USED, .0145, .0145, 252252
4135904, AMT_PRD_USED, 80, .2182, 252252
4137207, LBS_PRD_USED, .0189, .0189, 252458
4137207, AMT_PRD_USED, 40, .2495, 252458
4143862, SITE_CODE, 023502, -1, 253424
4143874, SITE_CODE, 023502, -1, 253427
4141102, LBS_PRD_USED, .0273, .0273, 253058
4141102, AMT_PRD_USED, 16, .0032, 253058
4141684, LBS_PRD_USED, .0302, .0302, 253122
4141684, AMT_PRD_USED, 64, .3993, 253122
4137997, LBS_PRD_USED, .0145, .0145, 252613
4137997, AMT_PRD_USED, 80, .2182, 252613
4139383, LBS_PRD_USED, .0756, .0756, 252826
4139383, AMT_PRD_USED, 160, .9981, 252826
4139385, LBS_PRD_USED, .0227, .0227, 252827
4139385, AMT_PRD_USED, 48, .2994, 252827
4139387, LBS_PRD_USED, .0302, .0302, 252829
4139387, AMT_PRD_USED, 64, .3993, 252829
4085671, LBS_PRD_USED, 46.901, 46.901, 247495
4085671, AMT_PRD_USED, 480, 5.0012, 247495
4085672, LBS_PRD_USED, 21.255, 21.255, 247497
4085672, AMT_PRD_USED, 480, 2.2521, 247497
4097315, LBS_PRD_USED, .0491, .0491, 248279
4097315, AMT_PRD_USED, 15, .7467, 248279
4097316, LBS_PRD_USED, .0491, .0491, 248280
4097316, AMT_PRD_USED, 15, .7467, 248280
4097317, LBS_PRD_USED, .0357, .0357, 248281
4097317, AMT_PRD_USED, 4, .0042, 248281
4097318, LBS_PRD_USED, .0357, .0357, 248282
4097318, AMT_PRD_USED, 4, .0042, 248282
4097319, LBS_PRD_USED, .0357, .0357, 248283
4097319, AMT_PRD_USED, 4, .0042, 248283
4097320, LBS_PRD_USED, .0357, .0357, 248284
4097320, AMT_PRD_USED, 4, .0042, 248284
4097321, LBS_PRD_USED, .0357, .0357, 248285
4097321, AMT_PRD_USED, 4, .0042, 248285
4097322, LBS_PRD_USED, .0357, .0357, 248286
4097322, AMT_PRD_USED, 4, .0042, 248286
4136867, SITE_CODE, 013904, -1, 252405
4136868, SITE_CODE, 013904, -1, 252406
4137239, LBS_PRD_USED, .0081, .0081, 252461
4137239, AMT_PRD_USED, 20, .1158, 252461
4137244, LBS_PRD_USED, .0803, .0803, 252462
4137244, AMT_PRD_USED, 7, 1.2856, 252462
4140244, LBS_PRD_USED, .0113, .0113, 252975
4140244, AMT_PRD_USED, 24, .1497, 252975
4167190, LBS_PRD_USED, .0002, .0002, 255175
4167190, AMT_PRD_USED, 7.4, .0024, 255175
4167191, LBS_PRD_USED, .0009, .0009, 255176
4167191, AMT_PRD_USED, 1.6, .0138, 255176
4167194, LBS_PRD_USED, .0001, .0001, 255177
4167194, AMT_PRD_USED, .8, .0001, 255177
4167195, LBS_PRD_USED, .0005, .0005, 255178
4167195, AMT_PRD_USED, 22.18, .2038, 255178
4167196, LBS_PRD_USED, .0001, .0001, 255179
4167196, AMT_PRD_USED, 5.8, .0004, 255179
4167197, LBS_PRD_USED, .0009, .0009, 255180
4167197, AMT_PRD_USED, 1.6, .0138, 255180
4141145, LBS_PRD_USED, 1.018, 1.018, 253062
4141145, AMT_PRD_USED, 56, .1198, 253062
4142447, LBS_PRD_USED, .0641, .0641, 253247
4142447, AMT_PRD_USED, 4, .9183, 253247
4142451, LBS_PRD_USED, .0009, .0009, 253248
4142451, AMT_PRD_USED, 2, .0146, 253248
4142454, LBS_PRD_USED, .0076, .0076, 253249
4142454, AMT_PRD_USED, 16, .0998, 253249
4141698, LBS_PRD_USED, .0018, .0018, 253123
4141698, AMT_PRD_USED, 4, .0291, 253123
4141708, LBS_PRD_USED, .0378, .0378, 253124
4141708, AMT_PRD_USED, 80, .4991, 253124
4139373, LBS_PRD_USED, .0302, .0302, 252823
4139373, AMT_PRD_USED, 64, .3993, 252823
4139376, LBS_PRD_USED, .0605, .0605, 252825
4139376, AMT_PRD_USED, 128, .7985, 252825
4098774, ACRE_PLANTED, 12, 15, 248300
4098775, ACRE_PLANTED, 12, 15, 248301
4098776, ACRE_PLANTED, 12, 15, 248302
4098777, ACRE_PLANTED, 12, 15, 248303
4098778, ACRE_PLANTED, 12, 15, 248304
4098779, ACRE_PLANTED, 12, 15, 248305
4103001, ACRE_PLANTED, 48, 120, 248584
4103014, ACRE_PLANTED, 47, 80, 248585
4103018, ACRE_PLANTED, 30, 35, 248586
4103019, ACRE_PLANTED, 30, 35, 248587
4103020, ACRE_PLANTED, 30, 70, 248588
4103021, ACRE_PLANTED, 30, 70, 248589
4103022, ACRE_PLANTED, 30, 35, 248590
4103023, ACRE_PLANTED, 30, 35, 248591
4103030, ACRE_PLANTED, 48, 120, 248592
4138579, LBS_PRD_USED, .0007, .0007, 252695
4138579, AMT_PRD_USED, 64, .0006, 252695
4138580, LBS_PRD_USED, .0008, .0008, 252696
4138580, AMT_PRD_USED, 64, .01, 252696
4197129, ACRE_PLANTED, 129.87, 147.34, 262441
4197130, ACRE_PLANTED, 129.87, 147.34, 262442
4197131, ACRE_PLANTED, 129.87, 147.34, 262443
4197132, ACRE_PLANTED, 197, 207, 262444
4197133, ACRE_PLANTED, 197, 207, 262445
4197134, ACRE_PLANTED, 197, 207, 262446
4197135, ACRE_PLANTED, 197, 207, 262447
4197136, ACRE_PLANTED, 68.9, 69.3, 262448
4197137, ACRE_PLANTED, 68.9, 69.3, 262449
4197138, ACRE_PLANTED, 68.9, 69.3, 262450
4197139, ACRE_PLANTED, 68.9, 69.3, 262451
4197140, ACRE_PLANTED, 34.4, 36.88, 262452
4197141, ACRE_PLANTED, 34.4, 36.88, 262453
4197142, ACRE_PLANTED, 34.4, 36.88, 262454
4197143, ACRE_PLANTED, 34.4, 36.88, 262455
4197294, ACRE_PLANTED, 30.4, 30.89, 262502
4197307, ACRE_PLANTED, 197, 207, 262503
4197308, ACRE_PLANTED, 197, 207, 262504
4142511, LBS_PRD_USED, .4029, .4029, 253251
4142511, AMT_PRD_USED, 7, .0405, 253251
4143076, LBS_PRD_USED, .0051, .0051, 253300
4143076, AMT_PRD_USED, 4, .0735, 253300
4143082, LBS_PRD_USED, .0756, .0756, 253301
4143082, AMT_PRD_USED, 160, .9981, 253301
4137711, LBS_PRD_USED, .0044, .0044, 252530
4137711, AMT_PRD_USED, 24, .0649, 252530
4137715, LBS_PRD_USED, .0718, .0718, 252531
4137715, AMT_PRD_USED, 152, .9482, 252531
4140807, LBS_PRD_USED, .6205, .6205, 253044
4140807, AMT_PRD_USED, 100, .0797, 253044
4125277, LBS_PRD_USED, .0061, .0061, 251972
4125277, AMT_PRD_USED, 6, .0817, 251972
4139580, LBS_PRD_USED, .0681, .0681, 252846
4139580, AMT_PRD_USED, 144, .8983, 252846
4139585, LBS_PRD_USED, .0529, .0529, 252847
4139585, AMT_PRD_USED, 112, .6987, 252847
4139595, LBS_PRD_USED, .0201, .0201, 252848
4139595, AMT_PRD_USED, 1.75, .3213, 252848
4140847, LBS_PRD_USED, .0009, .0009, 253045
4140847, AMT_PRD_USED, 2, .0146, 253045
4140851, LBS_PRD_USED, .0641, .0641, 253047
4140851, AMT_PRD_USED, 4, .9183, 253047
4139944, LBS_PRD_USED, .0086, .0086, 252936
4139944, AMT_PRD_USED, 24, .1377, 252936
4139954, LBS_PRD_USED, .0321, .0321, 252937
4139954, AMT_PRD_USED, 2, .459, 252937
4139961, LBS_PRD_USED, .0696, .0696, 252939
4139961, AMT_PRD_USED, 160, .8849, 252939
4139974, LBS_PRD_USED, .0097, .0097, 252940
4139974, AMT_PRD_USED, 24, .1389, 252940
4169980, SITE_CODE, 013001, -1, 255298
4170780, SITE_CODE, 013001, -1, 255336
4170781, SITE_CODE, 013001, -1, 255337
4141187, LBS_PRD_USED, .0454, .0454, 253064
4141187, AMT_PRD_USED, 96, .5989, 253064
4141201, LBS_PRD_USED, .0302, .0302, 253065
4141201, AMT_PRD_USED, 64, .3993, 253065
4141208, LBS_PRD_USED, .0454, .0454, 253066
4141208, AMT_PRD_USED, 96, .5989, 253066
4137720, LBS_PRD_USED, .0233, .0233, 252532
4137720, AMT_PRD_USED, 128, .3464, 252532
4137722, LBS_PRD_USED, .0718, .0718, 252533
4137722, AMT_PRD_USED, 152, .9482, 252533
4137760, LBS_PRD_USED, .0962, .0962, 252554
4137760, AMT_PRD_USED, 6, 1.3773, 252554
4137768, LBS_PRD_USED, .0302, .0302, 252555
4137768, AMT_PRD_USED, 64, .3993, 252555
4139072, LBS_PRD_USED, .0529, .0529, 252778
4139072, AMT_PRD_USED, 112, .6987, 252778
4139075, LBS_PRD_USED, .0227, .0227, 252779
4139075, AMT_PRD_USED, 48, .2994, 252779
4136947, LBS_PRD_USED, .121, .121, 252408
4136947, AMT_PRD_USED, 256, 1.597, 252408
4136048, LBS_PRD_USED, .1102, .1102, 252281
4136048, AMT_PRD_USED, 6, .014, 252281
4137686, ACRE_TREATED, .6, 33.72, 252527
4137688, LBS_PRD_USED, .0113, .0113, 252528
4137688, AMT_PRD_USED, 24, .1497, 252528
4167200, LBS_PRD_USED, .0001, .0001, 255181
4167200, AMT_PRD_USED, 1.2, .0002, 255181
4167201, LBS_PRD_USED, .0005, .0005, 255182
4167201, AMT_PRD_USED, 22.18, .2038, 255182
4167986, ACRE_TREATED, .25, 2.03, 255214
4193990, LBS_PRD_USED, 16.0162, 16.0162, 262362
4193990, AMT_PRD_USED, 120, 1.4139, 262362
4193992, LBS_PRD_USED, 5.4106, 5.4106, 262364
4193992, AMT_PRD_USED, 120, .7414, 262364
4193993, LBS_PRD_USED, 16.0162, 16.0162, 262365
4193993, AMT_PRD_USED, 120, 1.4139, 262365
4193995, LBS_PRD_USED, 5.4106, 5.4106, 262367
4193995, AMT_PRD_USED, 120, .7414, 262367
4193997, LBS_PRD_USED, 54.0406, 54.0406, 262369
4193997, AMT_PRD_USED, 320, 7.6675, 262369
4194024, SITE_CODE, 010503, -1, 262370
4194027, SITE_CODE, 010503, -1, 262371
4139443, ACRE_TREATED, .13, 4.19, 252836
4139453, LBS_PRD_USED, .0029, .0029, 252837
4139453, AMT_PRD_USED, 16, .0436, 252837
4168038, LBS_PRD_USED, .9418, .9418, 255224
4168038, AMT_PRD_USED, 1, .1229, 255224
4141993, LBS_PRD_USED, .0151, .0151, 253182
4141993, AMT_PRD_USED, 32, .1996, 253182
4141998, LBS_PRD_USED, .0605, .0605, 253183
4141998, AMT_PRD_USED, 128, .7985, 253183
4142000, LBS_PRD_USED, .0302, .0302, 253184
4142000, AMT_PRD_USED, 64, .3993, 253184
4144011, ACRE_TREATED, .24, 3.74, 253485
4144024, LBS_PRD_USED, .012, .012, 253486
4144024, AMT_PRD_USED, 48, .1601, 253486
4144027, LBS_PRD_USED, .0803, .0803, 253487
4144027, AMT_PRD_USED, 5.25, 1.2857, 253487
4144043, LBS_PRD_USED, .0175, .0175, 253489
4144043, AMT_PRD_USED, 96, .2598, 253489
4144052, LBS_PRD_USED, .0262, .0262, 253491
4144052, AMT_PRD_USED, 144, .3897, 253491
4139468, ACRE_PLANTED, 12, 13, 252838
4139469, ACRE_PLANTED, 12, 13, 252840
4139470, ACRE_PLANTED, 12, 13, 252841
4140950, LBS_PRD_USED, .0378, .0378, 253050
4140950, AMT_PRD_USED, 80, .4991, 253050
4140954, LBS_PRD_USED, .0681, .0681, 253051
4140954, AMT_PRD_USED, 288, .8983, 253051
4140956, LBS_PRD_USED, .0076, .0076, 253053
4140956, AMT_PRD_USED, 16, .0998, 253053
4140976, LBS_PRD_USED, .0029, .0029, 253054
4140976, AMT_PRD_USED, 16, .0436, 253054
4140981, LBS_PRD_USED, .0039, .0039, 253055
4140981, AMT_PRD_USED, 16, .0586, 253055
4124342, LBS_PRD_USED, .0123, .0123, 251945
4124342, AMT_PRD_USED, 12, .1634, 251945
4138335, LBS_PRD_USED, .0029, .0029, 252673
4138335, AMT_PRD_USED, 16, .0436, 252673
4139699, SITE_CODE, 013904, -1, 252864
4140043, LBS_PRD_USED, .0454, .0454, 252945
4140043, AMT_PRD_USED, 96, .5989, 252945
4141949, LBS_PRD_USED, .0756, .0756, 253173
4141949, AMT_PRD_USED, 160, .9981, 253173
4141955, LBS_PRD_USED, .0087, .0087, 253174
4141955, AMT_PRD_USED, 48, .1299, 253174
4141956, LBS_PRD_USED, .0087, .0087, 253175
4141956, AMT_PRD_USED, 48, .1299, 253175
4141308, LBS_PRD_USED, .0173, .0173, 253077
4141308, AMT_PRD_USED, 1.5, .2763, 253077
4136471, ACRE_PLANTED, 12, 13, 252363
4136472, ACRE_PLANTED, 12, 13, 252364
4137824, LBS_PRD_USED, .0086, .0086, 252578
4137824, AMT_PRD_USED, 2500, .1377, 252578
4139700, SITE_CODE, 023502, -1, 252865
4141046, ACRE_TREATED, .5, 2.12, 253056
4140063, LBS_PRD_USED, .0172, .0172, 252949
4140063, AMT_PRD_USED, 64, .2755, 252949
4136122, LBS_PRD_USED, .0058, .0058, 252304
4136122, AMT_PRD_USED, 5, .0878, 252304
4201769, LBS_PRD_USED, 1.1645, 1.1645, 262733
4201769, AMT_PRD_USED, 900, 16.5101, 262733
4201770, LBS_PRD_USED, .9373, .9373, 262734
4201770, AMT_PRD_USED, 600, 11.8692, 262734
4141981, LBS_PRD_USED, .0454, .0454, 253176
4141981, AMT_PRD_USED, 96, .5989, 253176
4141987, LBS_PRD_USED, .0454, .0454, 253178
4141987, AMT_PRD_USED, 96, .5989, 253178
4141989, LBS_PRD_USED, .0756, .0756, 253180
4141989, AMT_PRD_USED, 160, .9981, 253180
4141991, LBS_PRD_USED, .0378, .0378, 253181
4141991, AMT_PRD_USED, 80, .4991, 253181
4142052, LBS_PRD_USED, .0756, .0756, 253189
4142052, AMT_PRD_USED, 160, .9981, 253189
4142054, LBS_PRD_USED, .0189, .0189, 253190
4142054, AMT_PRD_USED, 40, .2495, 253190
4144077, LBS_PRD_USED, .0454, .0454, 253492
4144077, AMT_PRD_USED, 96, .5989, 253492
4137825, LBS_PRD_USED, .0086, .0086, 252579
4137825, AMT_PRD_USED, 2500, .1377, 252579
4137826, LBS_PRD_USED, .0086, .0086, 252580
4137826, AMT_PRD_USED, 1250, .1377, 252580
4137842, LBS_PRD_USED, .0072, .0072, 252581
4137842, AMT_PRD_USED, 4, .0908, 252581
4137849, SITE_CODE, 023502, -1, 252582
4138142, LBS_PRD_USED, .0173, .0173, 252628
4138142, AMT_PRD_USED, 1, .2764, 252628
4125335, LBS_PRD_USED, .0061, .0061, 251974
4125335, AMT_PRD_USED, 6, .0817, 251974
4137059, ACRE_TREATED, .42, 11.11, 252442
4137072, LBS_PRD_USED, .1249, .1249, 252444
4137072, AMT_PRD_USED, 16, 1.3554, 252444
4144081, LBS_PRD_USED, .0378, .0378, 253493
4144081, AMT_PRD_USED, 80, .4991, 253493
4144084, LBS_PRD_USED, .0756, .0756, 253494
4144084, AMT_PRD_USED, 160, .9981, 253494
4144086, LBS_PRD_USED, .0454, .0454, 253495
4144086, AMT_PRD_USED, 96, .5989, 253495
4144091, LBS_PRD_USED, .0454, .0454, 253497
4144091, AMT_PRD_USED, 96, .5989, 253497
4144096, LBS_PRD_USED, .2722, .2722, 253499
4144096, AMT_PRD_USED, 576, 3.5933, 253499
4144099, LBS_PRD_USED, .0983, .0983, 253500
4144099, AMT_PRD_USED, 208, 1.2976, 253500
4144104, LBS_PRD_USED, .0227, .0227, 253501
4144104, AMT_PRD_USED, 48, .2994, 253501
4139516, LBS_PRD_USED, .0262, .0262, 252842
4139516, AMT_PRD_USED, 144, .3928, 252842
4139519, LBS_PRD_USED, .0378, .0378, 252844
4139519, AMT_PRD_USED, 80, .4991, 252844
4077427, LBS_PRD_USED, .0017, .0017, 246888
4248267, LBS_PRD_USED, .0413, .0413, 276494
4248267, AMT_PRD_USED, 16, .6613, 276494
4077427, AMT_PRD_USED, 2.5, .0307, 246888
4077429, LBS_PRD_USED, .0002, .0002, 246889
4077429, AMT_PRD_USED, 3.5, .0029, 246889
4105823, ACRE_PLANTED, 42, 52, 248673
4105826, ACRE_PLANTED, 42, 44, 248680
4105832, ACRE_PLANTED, 42, 68, 248687
4105835, ACRE_PLANTED, 42, 48, 248694
4105841, ACRE_PLANTED, 42, 43, 248698
4105883, LBS_PRD_USED, .0687, .0687, 248706
4105883, AMT_PRD_USED, 1.25, .0313, 248706
4247226, LBS_PRD_USED, .0018, .0018, 276485
4247226, AMT_PRD_USED, 9, .0245, 276485
4164324, LBS_PRD_USED, .0094, .0094, 255041
4164324, AMT_PRD_USED, 175, .0094, 255041
4164431, LBS_PRD_USED, 1.0897, 1.0897, 255056
4164431, AMT_PRD_USED, 168, 18.2005, 255056
4164433, LBS_PRD_USED, .025, .025, 255057
4164433, AMT_PRD_USED, 24, .3341, 255057
4246744, LBS_PRD_USED, .0432, .0432, 276471
4246744, AMT_PRD_USED, 4, .7222, 276471
4106148, ACRE_TREATED, .01, 84.27, 248719
4106149, ACRE_TREATED, .01, 16.96, 248720
4105749, ACRE_PLANTED, 120, 169, 248666
4105750, ACRE_PLANTED, 120, 169, 248667
4105751, ACRE_PLANTED, 120, 169, 248669
4248065, ACRE_TREATED, .5, 43.61, 276491
4248112, LBS_PRD_USED, .1838, .1838, 276492
4248112, AMT_PRD_USED, 16, 3.0694, 276492
4109592, ACRE_PLANTED, 29.7, 30, 248894
4109593, ACRE_PLANTED, 29.7, 30, 248895
4150217, LBS_PRD_USED, .0036, .0036, 254034
4150217, AMT_PRD_USED, 10.5, .0578, 254034
4150219, LBS_PRD_USED, .0206, .0206, 254036
4150219, AMT_PRD_USED, 48, .3301, 254036
4150220, LBS_PRD_USED, .0051, .0051, 254037
4150220, AMT_PRD_USED, .6, .0735, 254037
4150223, LBS_PRD_USED, .0028, .0028, 254038
4150223, AMT_PRD_USED, 112, .045, 254038
4150225, LBS_PRD_USED, .016, .016, 254040
4150225, AMT_PRD_USED, 24.5, .2567, 254040
4151529, LBS_PRD_USED, .0036, .0036, 254354
4151529, AMT_PRD_USED, 1.352, .0583, 254354
4150712, ACRE_TREATED, .18, 5.95, 254179
4151089, LBS_PRD_USED, .0088, .0088, 254276
4151089, AMT_PRD_USED, .6, .1414, 254276
4152327, LBS_PRD_USED, .0607, .0607, 254524
4152327, AMT_PRD_USED, 150, .8682, 254524
4152330, LBS_PRD_USED, .0481, .0481, 254525
4152330, AMT_PRD_USED, 3, .6887, 254525
4154332, LBS_PRD_USED, .0174, .0174, 254642
4154332, AMT_PRD_USED, 372, .2528, 254642
4155083, LBS_PRD_USED, 39.9923, 39.9923, 254669
4155083, AMT_PRD_USED, 10, 5, 254669
4081261, ACRE_PLANTED, 30, 68.4, 246974
4081262, ACRE_PLANTED, 30, 68.4, 246975
4081263, ACRE_PLANTED, 47.8, 50, 246976
4093963, ACRE_PLANTED, 25, 84, 247824
4093964, ACRE_PLANTED, 25, 84, 247825
4093965, ACRE_PLANTED, 25, 55, 247826
4093966, ACRE_PLANTED, 25, 55, 247827
4093967, ACRE_PLANTED, 25, 49, 247828
4093968, ACRE_PLANTED, 25, 49, 247829
4093969, ACRE_PLANTED, 25, 91, 247830
4093970, ACRE_PLANTED, 25, 91, 247831
4093971, ACRE_PLANTED, 25, 98, 247832
4093972, ACRE_PLANTED, 25, 98, 247833
4093973, ACRE_PLANTED, 25, 50, 247834
4093974, ACRE_PLANTED, 25, 50, 247835
4101412, SITE_CODE, 066002, -1, 248468
4101413, SITE_CODE, 066002, -1, 248469
4101414, SITE_CODE, 066002, -1, 248470
4101415, SITE_CODE, 066002, -1, 248471
4101416, SITE_CODE, 066002, -1, 248472
4101417, SITE_CODE, 066002, -1, 248473
4101418, SITE_CODE, 066002, -1, 248474
4101419, SITE_CODE, 066002, -1, 248475
4149003, LBS_PRD_USED, .0182, .0182, 253743
4149003, AMT_PRD_USED, 8, .2915, 253743
4152011, LBS_PRD_USED, .1134, .1134, 254444
4152011, AMT_PRD_USED, 480, 1.4972, 254444
4152013, LBS_PRD_USED, .1512, .1512, 254446
4152013, AMT_PRD_USED, 440, 1.9963, 254446
4152018, LBS_PRD_USED, .0262, .0262, 254448
4152018, AMT_PRD_USED, 144, .3928, 254448
4152019, LBS_PRD_USED, .0301, .0301, 254449
4152019, AMT_PRD_USED, 3, .4821, 254449
4152029, ACRE_TREATED, .2, 13.49, 254450
4152034, LBS_PRD_USED, 1.037, 1.037, 254451
4152034, AMT_PRD_USED, 896, 14.4305, 254451
4152039, LBS_PRD_USED, .0756, .0756, 254452
4152039, AMT_PRD_USED, 160, .9981, 254452
4152041, LBS_PRD_USED, .0016, .0016, 254453
4152041, AMT_PRD_USED, 4, .0232, 254453
4152045, LBS_PRD_USED, .1739, .1739, 254454
4152045, AMT_PRD_USED, 736, 2.2957, 254454
4152048, LBS_PRD_USED, .0151, .0151, 254456
4152048, AMT_PRD_USED, 64, .1996, 254456
4152050, LBS_PRD_USED, .0603, .0603, 254458
4152050, AMT_PRD_USED, 5.5, .964, 254458
4157539, LBS_PRD_USED, 3.4163, 3.4163, 254724
4157539, AMT_PRD_USED, 385.237, .4137, 254724
4157923, LBS_PRD_USED, 3.4163, 3.4163, 254735
4157923, AMT_PRD_USED, 385.237, .4137, 254735
4158391, LBS_PRD_USED, .0011, .0011, 254743
4158391, AMT_PRD_USED, .25, .0144, 254743
4090547, ACRE_PLANTED, 25, 50, 247758
4090548, ACRE_PLANTED, 25, 50, 247759
4090549, ACRE_PLANTED, 25, 50, 247760
4101479, SITE_CODE, 066002, -1, 248476
4101480, SITE_CODE, 066002, -1, 248477
4101481, SITE_CODE, 066002, -1, 248478
4101482, SITE_CODE, 066002, -1, 248479
4149055, LBS_PRD_USED, .0465, .0465, 253766
4149055, AMT_PRD_USED, 256, .6983, 253766
4149057, LBS_PRD_USED, .0698, .0698, 253767
4149057, AMT_PRD_USED, 384, 1.0475, 253767
4149058, LBS_PRD_USED, .0032, .0032, 253768
4149058, AMT_PRD_USED, 8, .0463, 253768
4149068, LBS_PRD_USED, .0029, .0029, 253769
4149068, AMT_PRD_USED, 16, .0436, 253769
4149759, LBS_PRD_USED, .0103, .0103, 253899
4149759, AMT_PRD_USED, 54, .1653, 253899
4149761, LBS_PRD_USED, .0103, .0103, 253900
4149761, AMT_PRD_USED, 54, .1653, 253900
4149763, LBS_PRD_USED, .0189, .0189, 253901
4149763, AMT_PRD_USED, 40, .2495, 253901
4149774, LBS_PRD_USED, .0103, .0103, 253902
4149774, AMT_PRD_USED, 54, .1653, 253902
4149776, LBS_PRD_USED, .0189, .0189, 253903
4149776, AMT_PRD_USED, 40, .2495, 253903
4149820, LBS_PRD_USED, .0076, .0076, 253906
4149820, AMT_PRD_USED, 16, .0998, 253906
4151101, LBS_PRD_USED, .0287, .0287, 254277
4151101, AMT_PRD_USED, 8.5, .4591, 254277
4092128, ACRE_PLANTED, 25, 91, 247800
4092129, ACRE_PLANTED, 25, 91, 247801
4092130, ACRE_PLANTED, 25, 91, 247802
4092131, ACRE_PLANTED, 25, 91, 247803
4091471, ACRE_PLANTED, 25, 55, 247768
4091472, ACRE_PLANTED, 25, 30, 247769
4091473, ACRE_PLANTED, 25, 30, 247770
4091474, ACRE_PLANTED, 25, 30, 247771
4091475, ACRE_PLANTED, 25, 30, 247772
4091476, ACRE_PLANTED, 25, 30, 247773
4091477, ACRE_PLANTED, 25, 98, 247774
4091478, ACRE_PLANTED, 25, 98, 247775
4091479, ACRE_PLANTED, 25, 98, 247776
4094205, ACRE_PLANTED, 25, 28, 247836
4094206, ACRE_PLANTED, 25, 28, 247837
4100175, LBS_PRD_USED, 3.15, 3.15, 248411
4100175, AMT_PRD_USED, 22.5, 3.15, 248411
4100184, SITE_CODE, 066002, -1, 248412
4100185, SITE_CODE, 066002, -1, 248413
4100186, SITE_CODE, 066002, -1, 248414
4100187, SITE_CODE, 066002, -1, 248415
4100207, GROWER_ID, 10131030281, 10171030281, 248417
4100208, GROWER_ID, 10131030281, 10171030281, 248418
4149864, LBS_PRD_USED, .0151, .0151, 253935
4149864, AMT_PRD_USED, 32, .1996, 253935
4149873, LBS_PRD_USED, .0175, .0175, 253936
4149873, AMT_PRD_USED, 96, .2619, 253936
4149897, LBS_PRD_USED, .0103, .0103, 253942
4149897, AMT_PRD_USED, 54, .1653, 253942
4151184, LBS_PRD_USED, .0076, .0076, 254286
4151184, AMT_PRD_USED, 16, .0998, 254286
4151199, LBS_PRD_USED, .0321, .0321, 254289
4151199, AMT_PRD_USED, 80, .5142, 254289
4151632, SITE_CODE, 023502, -1, 254358
4151645, SITE_CODE, 013904, -1, 254360
4149477, LBS_PRD_USED, .0945, .0945, 253822
4149477, AMT_PRD_USED, 200, 1.2477, 253822
4149479, LBS_PRD_USED, .0201, .0201, 253823
4149479, AMT_PRD_USED, 17.5, .3214, 253823
4149489, LBS_PRD_USED, .0567, .0567, 253828
4149489, AMT_PRD_USED, 120, .7486, 253828
4149496, LBS_PRD_USED, .0378, .0378, 253830
4149496, AMT_PRD_USED, 80, .4991, 253830
4149498, LBS_PRD_USED, .0378, .0378, 253831
4149498, AMT_PRD_USED, 80, .4991, 253831
4149501, LBS_PRD_USED, .0201, .0201, 253832
4149501, AMT_PRD_USED, 1.75, .3213, 253832
4149504, LBS_PRD_USED, .0201, .0201, 253833
4149504, AMT_PRD_USED, 1.75, .3213, 253833
4151154, LBS_PRD_USED, .0076, .0076, 254279
4151154, AMT_PRD_USED, 16, .0998, 254279
4151157, LBS_PRD_USED, .0113, .0113, 254280
4151157, AMT_PRD_USED, 24, .1497, 254280
4151175, LBS_PRD_USED, .0076, .0076, 254285
4151175, AMT_PRD_USED, 16, .0998, 254285
4152416, LBS_PRD_USED, .0046, .0046, 254529
4152416, AMT_PRD_USED, 24, .0735, 254529
4090667, ACRE_PLANTED, 49, 50, 247762
4090668, ACRE_PLANTED, 49, 50, 247763
4091515, ACRE_PLANTED, 25, 28, 247778
4091516, ACRE_PLANTED, 25, 28, 247779
4094215, ACRE_PLANTED, 49, 85, 247844
4094216, ACRE_PLANTED, 49, 85, 247845
4094230, ACRE_PLANTED, 49, 85, 247849
4094232, ACRE_PLANTED, 49, 85, 247853
4094236, ACRE_PLANTED, 49, 50, 247854
4094237, ACRE_PLANTED, 49, 50, 247855
4094238, ACRE_PLANTED, 49, 50, 247856
4100209, GROWER_ID, 10131030281, 10171030281, 248419
4100210, GROWER_ID, 10131030281, 10171030281, 248420
4100211, GROWER_ID, 10131030281, 10171030281, 248421
4101494, SITE_CODE, 066002, -1, 248481
4101495, SITE_CODE, 066002, -1, 248482
4101496, SITE_CODE, 066002, -1, 248483
4101542, LBS_PRD_USED, 27.7205, 27.7205, 248484
4101542, AMT_PRD_USED, 25.13, 3.1394, 248484
4151217, SITE_CODE, 023502, -1, 254290
4151255, LBS_PRD_USED, .3703, .3703, 254292
4151255, AMT_PRD_USED, 320, 5.1537, 254292
4152509, LBS_PRD_USED, .0378, .0378, 254583
4152509, AMT_PRD_USED, 80, .4991, 254583
4152511, LBS_PRD_USED, .0378, .0378, 254584
4152511, AMT_PRD_USED, 80, .4991, 254584
4149077, LBS_PRD_USED, .0126, .0126, 253770
4149077, AMT_PRD_USED, 48, .202, 253770
4149079, LBS_PRD_USED, .0126, .0126, 253771
4149079, AMT_PRD_USED, 48, .202, 253771
4149082, LBS_PRD_USED, .0092, .0092, 253772
4149082, AMT_PRD_USED, 48, .1469, 253772
4152418, LBS_PRD_USED, .0092, .0092, 254530
4152418, AMT_PRD_USED, 48, .1469, 254530
4152423, LBS_PRD_USED, .0036, .0036, 254531
4152423, AMT_PRD_USED, 1.352, .0583, 254531
4152428, LBS_PRD_USED, .0076, .0076, 254532
